validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_global_validation,LOF,1.0,0.925835688529383,1.0000000000000002,0.7995035974113824,0.2814814814814815,0.14597535133361816
synthetic_global_validation,COF,0.4407390192888682,0.5402738524510281,0.17448778651295566,0.3824821064998034,0.5,0.5775051116943359
synthetic_global_validation,IForest,1.0,0.9486161192866193,1.0000000000000002,0.875441066574012,0.2553191489361702,0.146636962890625
synthetic_global_validation,OCSVM,1.0,0.9559740766007212,1.0000000000000002,0.8958086018201608,0.2684563758389262,0.1385941505432129
synthetic_global_validation,COPOD,1.0,0.9121430659779748,1.0000000000000002,0.7822476241031565,0.26732673267326734,0.03224468231201172
synthetic_global_validation,PCA,1.0,0.96016470129617,1.0000000000000002,0.8999472217188436,0.271523178807947,0.00885319709777832
synthetic_global_validation,HBOS,1.0,0.8242617678588832,1.0000000000000002,0.6852929877963654,0.3425925925925926,0.010184288024902344
synthetic_global_validation,MCD,0.9963397629560772,0.856032550433681,0.9666250714245257,0.6475450526226542,0.32432432432432434,0.42174506187438965
synthetic_global_validation,LODA,1.0,0.7163531819510769,1.0,0.5597197791338167,0.3918918918918919,0.06143498420715332
synthetic_global_validation,CBLOF,1.0,0.9275411753240425,1.0000000000000002,0.8355655422372859,0.2896551724137931,0.45630431175231934
synthetic_discrepancy_validation,ABOD,0.8957703927492446,0.9546827794561934,0.535955747372764,0.895722402739639,0.29931972789115646,1.1199135780334473
synthetic_discrepancy_validation,KNN,0.7728910062746921,0.9376035474125329,0.2728234146403947,0.8712487652642087,0.24817518248175183,0.21943330764770508
synthetic_discrepancy_validation,LOF,0.7590634441087614,0.925835688529383,0.4220156587247641,0.7995035974113824,0.2814814814814815,0.20894670486450195
synthetic_discrepancy_validation,COF,0.7236811526841739,0.5402738524510281,0.27125145089229413,0.3824821064998034,0.5,0.5621342658996582
synthetic_discrepancy_validation,IForest,0.6891703462700441,0.9486161192866193,0.19621309119485042,0.875441066574012,0.2553191489361702,0.14459896087646484
synthetic_discrepancy_validation,OCSVM,0.5238786892865442,0.9559740766007212,0.1470165511065527,0.8958086018201608,0.2684563758389262,0.1387186050415039
synthetic_discrepancy_validation,COPOD,0.9496862653962352,0.9121430659779748,0.6574699524069156,0.7822476241031565,0.26732673267326734,0.030155420303344727
synthetic_discrepancy_validation,PCA,0.5039507320474088,0.96016470129617,0.13829262596763284,0.8999472217188436,0.271523178807947,0.009104728698730469
synthetic_discrepancy_validation,HBOS,0.8807808505693703,0.8242617678588832,0.5807590607644194,0.6852929877963654,0.3425925925925926,0.009769201278686523
synthetic_discrepancy_validation,MCD,0.6948640483383686,0.856032550433681,0.19021921888325008,0.6475450526226542,0.32432432432432434,0.42925238609313965
synthetic_discrepancy_validation,LODA,0.5044736230536835,0.9369700808888023,0.17174967505765137,0.8294280034984061,0.2907801418439716,0.06102252006530762
synthetic_discrepancy_validation,CBLOF,0.6303741575644899,0.9275411753240425,0.1863055736712698,0.8355655422372859,0.2896551724137931,0.5103912353515625
