validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_global_validation,ABOD,1.0,0.7929570938745251,0.9999999999999998,0.8086324334329795,0.19473684210526315,1.254563808441162
synthetic_global_validation,KNN,1.0,0.7567695301640256,0.9999999999999998,0.7741098063983328,0.20987654320987653,0.2688720226287842
synthetic_global_validation,LOF,0.9996293873991715,0.7698359744231305,0.9991081171057229,0.7622857939905331,0.2552083333333333,0.15817999839782715
synthetic_global_validation,COF,0.2909090909090909,0.45072745806690767,0.21124871864914585,0.4731511483825279,0.5943396226415094,0.7000699043273926
synthetic_global_validation,IForest,1.0,0.8529886016124549,0.9999999999999998,0.8109351037527893,0.1717171717171717,0.14281558990478516
synthetic_global_validation,OCSVM,1.0,0.8225465665832637,0.9999999999999999,0.8240846159083007,0.1702127659574468,0.09942126274108887
synthetic_global_validation,COPOD,1.0,0.7343712352886664,0.9999999999999998,0.7259236792506044,0.2413793103448276,0.03168892860412598
synthetic_global_validation,PCA,0.999345977763244,0.8459178945417477,0.9983876707029682,0.8435988412381606,0.15104166666666666,0.009113550186157227
synthetic_global_validation,HBOS,1.0,0.7440366972477064,0.9999999999999998,0.7331350163690974,0.24427480916030533,0.01065516471862793
synthetic_global_validation,MCD,0.9940701983867452,0.68873135019924,0.9759852622438945,0.6578755110606314,0.25,0.435699462890625
synthetic_global_validation,LODA,1.0,0.780455935501807,0.9999999999999998,0.7730223796683369,0.24358974358974358,0.07652950286865234
synthetic_global_validation,CBLOF,0.9993241770220187,0.7100639421740339,0.9983301167461336,0.7469032748831606,0.2054794520547945,0.44057583808898926
synthetic_discrepancy_validation,ABOD,0.8895574449531284,0.7929570938745251,0.7560884106571844,0.8086324334329795,0.19473684210526315,1.299424409866333
synthetic_discrepancy_validation,KNN,0.7882057989971659,0.7567695301640256,0.5390123690164801,0.7741098063983328,0.20987654320987653,0.2744252681732178
synthetic_discrepancy_validation,LOF,0.7512971441028995,0.7698359744231305,0.6290854479767211,0.7622857939905331,0.2552083333333333,0.15816092491149902
synthetic_discrepancy_validation,COF,0.6119686069326358,0.45072745806690767,0.4311396172268491,0.4731511483825279,0.5943396226415094,0.7220456600189209
synthetic_discrepancy_validation,IForest,0.6389579245694353,0.8529886016124549,0.3513740663393511,0.8109351037527893,0.1717171717171717,0.14368057250976562
synthetic_discrepancy_validation,OCSVM,0.4990843688685416,0.8225465665832637,0.33438451813070236,0.8240846159083007,0.1702127659574468,0.10024023056030273
synthetic_discrepancy_validation,COPOD,0.8888380204926968,0.7343712352886664,0.6801911026830242,0.7259236792506044,0.2413793103448276,0.033509254455566406
synthetic_discrepancy_validation,PCA,0.47874427730542835,0.8459178945417477,0.30134761265721655,0.8435988412381606,0.15104166666666666,0.009249687194824219
synthetic_discrepancy_validation,HBOS,0.9004796163069544,0.7440366972477064,0.7839545850216577,0.7331350163690974,0.24427480916030533,0.01088857650756836
synthetic_discrepancy_validation,MCD,0.7202310878569872,0.68873135019924,0.4200817054314102,0.6578755110606314,0.25,0.4473388195037842
synthetic_discrepancy_validation,LODA,0.534924787442773,0.8788342136965991,0.32995636277399554,0.8459830111202192,0.16049382716049382,0.07108759880065918
synthetic_discrepancy_validation,CBLOF,0.6266187050359713,0.7100639421740339,0.3889017780098907,0.7469032748831606,0.2054794520547945,0.4183506965637207
