validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_discrepancy_validation,KNN,0.7882057989971659,0.7567695301640256,0.5390123690164801,0.7741098063983328,0.20987654320987653,0.27436351776123047
synthetic_discrepancy_validation,LOF,0.7512971441028995,0.7698359744231305,0.6290854479767211,0.7622857939905331,0.2552083333333333,0.1522676944732666
synthetic_discrepancy_validation,COF,0.6119686069326358,0.45072745806690767,0.4311396172268491,0.4731511483825279,0.5943396226415094,0.7231688499450684
synthetic_discrepancy_validation,IForest,0.6389579245694353,0.8529886016124549,0.3513740663393511,0.8109351037527893,0.1717171717171717,0.1461193561553955
synthetic_discrepancy_validation,OCSVM,0.4990843688685416,0.8225465665832637,0.33438451813070236,0.8240846159083007,0.1702127659574468,0.09793329238891602
synthetic_discrepancy_validation,COPOD,0.8888380204926968,0.7343712352886664,0.6801911026830242,0.7259236792506044,0.2413793103448276,0.033707380294799805
synthetic_discrepancy_validation,PCA,0.47874427730542835,0.8459178945417477,0.30134761265721655,0.8435988412381606,0.15104166666666666,0.00920867919921875
synthetic_discrepancy_validation,HBOS,0.9004796163069544,0.7440366972477064,0.7839545850216577,0.7331350163690974,0.24427480916030533,0.010987520217895508
synthetic_discrepancy_validation,MCD,0.7202310878569872,0.68873135019924,0.4200817054314102,0.6578755110606314,0.25,0.4543488025665283
synthetic_discrepancy_validation,LODA,0.534924787442773,0.8788342136965991,0.32995636277399554,0.8459830111202192,0.16049382716049382,0.07163262367248535
synthetic_discrepancy_validation,CBLOF,0.6266187050359713,0.7100639421740339,0.3889017780098907,0.7469032748831606,0.2054794520547945,0.47240233421325684
