validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
real_validation,ABOD,0.7559189012426423,0.7929570938745251,0.6335656385998278,0.8086324334329795,0.19473684210526315,2.527266263961792
real_validation,KNN,0.7174405929801613,0.7567695301640256,0.5849910981789972,0.7741098063983328,0.20987654320987653,0.26709747314453125
real_validation,LOF,0.7457161543492479,0.7698359744231305,0.5515966223378519,0.7622857939905331,0.2552083333333333,0.15728521347045898
real_validation,COF,0.4741007194244604,0.45072745806690767,0.32332999919760375,0.4731511483825279,0.5943396226415094,0.7194890975952148
real_validation,IForest,0.8098975365162415,0.8529886016124549,0.6295292472372732,0.8109351037527893,0.1717171717171717,0.14144372940063477
real_validation,OCSVM,0.8049923697405711,0.8225465665832637,0.6503523751500621,0.8240846159083007,0.1702127659574468,0.09489178657531738
real_validation,COPOD,0.7636581643775888,0.7343712352886664,0.583911328601436,0.7259236792506044,0.2413793103448276,0.13352704048156738
real_validation,PCA,0.8217571397427512,0.8459178945417477,0.6474876341789495,0.8435988412381606,0.15104166666666666,0.011897563934326172
real_validation,HBOS,0.7078700675822978,0.7440366972477064,0.5293021529943452,0.7331350163690974,0.24427480916030533,1.3954715728759766
real_validation,MCD,0.6374318726836712,0.68873135019924,0.43358601566998906,0.6578755110606314,0.25,0.43265867233276367
real_validation,LODA,0.6662960540658383,0.6712074877212493,0.4488750347876395,0.662051034382767,0.29464285714285715,0.06078338623046875
real_validation,CBLOF,0.681730978853281,0.7100639421740339,0.5294999692088711,0.7469032748831606,0.2054794520547945,1.6287639141082764
synthetic_local_validation,ABOD,0.9919555264879005,0.7929570938745251,0.9823138013531542,0.8086324334329795,0.19473684210526315,1.3227729797363281
synthetic_local_validation,KNN,0.9765642031829083,0.7567695301640256,0.9302083961904243,0.7741098063983328,0.20987654320987653,0.2903625965118408
synthetic_local_validation,LOF,0.9829300196206672,0.7698359744231305,0.9586666832896831,0.7622857939905331,0.2552083333333333,0.16005277633666992
synthetic_local_validation,COF,0.9575975583169827,0.45072745806690767,0.8936894909805304,0.4731511483825279,0.5943396226415094,0.710284948348999
synthetic_local_validation,IForest,0.9375190756485722,0.8529886016124549,0.8792550671908649,0.8109351037527893,0.1717171717171717,0.14136409759521484
synthetic_local_validation,OCSVM,0.9652278177458034,0.8225465665832637,0.9205545737274311,0.8240846159083007,0.1702127659574468,0.0955801010131836
synthetic_local_validation,COPOD,0.9942882057989972,0.7343712352886664,0.9871875777447966,0.7259236792506044,0.2413793103448276,0.03152322769165039
