validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
real_validation,ABOD,0.9929577464788732,0.9305555555555557,0.9305555555555556,0.9125389301897646,0.3333333333333333,1.588871955871582
real_validation,KNN,0.9906103286384977,0.938888888888889,0.8972222222222221,0.9009234197635192,0.36363636363636365,0.047493696212768555
real_validation,LOF,0.9929577464788732,0.9435185185185186,0.9150793650793649,0.9164887315015191,0.391304347826087,0.02049422264099121
real_validation,COF,0.9553990610328638,0.8212962962962963,0.7334956709956709,0.45200876373941395,0.5238095238095238,0.08047938346862793
real_validation,IForest,0.9859154929577465,0.9268518518518518,0.7999999999999999,0.8434161109161109,0.3,0.1306922435760498
real_validation,OCSVM,0.9906103286384977,0.9342592592592592,0.8972222222222221,0.9032572982572982,0.4166666666666667,0.010992288589477539
real_validation,COPOD,0.9929577464788732,0.9351851851851851,0.9305555555555556,0.8871112025689489,0.2777777777777778,0.11706829071044922
real_validation,PCA,0.9929577464788732,0.937037037037037,0.9150793650793649,0.9083044733044732,0.36363636363636365,0.007110595703125
real_validation,HBOS,0.9765258215962441,0.9175925925925925,0.7051587301587301,0.8059177835326102,0.4166666666666667,1.5015454292297363
real_validation,MCD,0.9859154929577465,0.888888888888889,0.85515873015873,0.6998550947353706,0.4782608695652174,0.06556057929992676
real_validation,LODA,0.9694835680751174,0.9203703703703704,0.7416666666666666,0.6777173211635285,0.3333333333333333,0.02206587791442871
real_validation,CBLOF,0.9882629107981221,0.9481481481481481,0.8833333333333333,0.9149917443667444,0.36363636363636365,0.996619462966919
synthetic_local_validation,ABOD,0.903755868544601,0.9305555555555557,0.5531862745098038,0.9125389301897646,0.3333333333333333,0.20953941345214844
synthetic_local_validation,KNN,0.8755868544600939,0.938888888888889,0.45547438672438667,0.9009234197635192,0.36363636363636365,0.035362958908081055
synthetic_local_validation,LOF,0.9178403755868545,0.9435185185185186,0.5635975135975135,0.9164887315015191,0.391304347826087,0.014652252197265625
synthetic_local_validation,COF,0.8732394366197184,0.8212962962962963,0.30527250527250527,0.45200876373941395,0.5238095238095238,0.0775449275970459
synthetic_local_validation,IForest,0.8169014084507042,0.9268518518518518,0.3767695479183485,0.8434161109161109,0.3,0.12206029891967773
synthetic_local_validation,OCSVM,0.8849765258215962,0.9342592592592592,0.46474358974358976,0.9032572982572982,0.4166666666666667,0.010095596313476562
synthetic_local_validation,COPOD,0.823943661971831,0.9351851851851851,0.4669934640522876,0.8871112025689489,0.2777777777777778,0.01471400260925293
synthetic_local_validation,PCA,0.8169014084507042,0.937037037037037,0.4025252525252525,0.9083044733044732,0.36363636363636365,0.006284236907958984
synthetic_local_validation,HBOS,0.8215962441314554,0.9175925925925925,0.39520624303233,0.8059177835326102,0.4166666666666667,0.009148359298706055
synthetic_local_validation,MCD,0.9201877934272301,0.888888888888889,0.5330357142857143,0.6998550947353706,0.4782608695652174,0.06255769729614258
synthetic_local_validation,LODA,0.8708920187793427,0.8935185185185185,0.3548280423280423,0.675152788863695,0.4583333333333333,0.02177596092224121
synthetic_local_validation,CBLOF,0.8779342723004694,0.9481481481481481,0.4544032356532356,0.9149917443667444,0.36363636363636365,0.03242754936218262
synthetic_cluster_validation,ABOD,1.0,0.9305555555555557,1.0,0.9125389301897646,0.3333333333333333,0.20781803131103516
synthetic_cluster_validation,KNN,1.0,0.938888888888889,1.0,0.9009234197635192,0.36363636363636365,0.03407168388366699
synthetic_cluster_validation,LOF,1.0,0.9435185185185186,1.0,0.9164887315015191,0.391304347826087,0.014680624008178711
synthetic_cluster_validation,COF,1.0,0.8212962962962963,1.0,0.45200876373941395,0.5238095238095238,0.07588410377502441
synthetic_cluster_validation,IForest,1.0,0.9268518518518518,1.0,0.8434161109161109,0.3,0.12105274200439453
synthetic_cluster_validation,OCSVM,1.0,0.9342592592592592,1.0,0.9032572982572982,0.4166666666666667,0.012729644775390625
synthetic_cluster_validation,COPOD,1.0,0.9351851851851851,1.0,0.8871112025689489,0.2777777777777778,0.01465463638305664
synthetic_cluster_validation,PCA,1.0,0.937037037037037,1.0,0.9083044733044732,0.36363636363636365,0.006269216537475586
synthetic_cluster_validation,HBOS,1.0,0.9175925925925925,1.0,0.8059177835326102,0.4166666666666667,0.009100914001464844
synthetic_cluster_validation,MCD,1.0,0.888888888888889,1.0,0.6998550947353706,0.4782608695652174,0.06194114685058594
synthetic_cluster_validation,LODA,0.9835680751173709,0.9046296296296297,0.7166666666666667,0.7309785705437879,0.38095238095238093,0.0221099853515625
synthetic_cluster_validation,CBLOF,1.0,0.9481481481481481,1.0,0.9149917443667444,0.36363636363636365,0.03251838684082031
synthetic_global_validation,ABOD,1.0,0.9305555555555557,1.0,0.9125389301897646,0.3333333333333333,0.20900535583496094
synthetic_global_validation,KNN,1.0,0.938888888888889,1.0,0.9009234197635192,0.36363636363636365,0.03375506401062012
synthetic_global_validation,LOF,1.0,0.9435185185185186,1.0,0.9164887315015191,0.391304347826087,0.014668941497802734
synthetic_global_validation,COF,1.0,0.8212962962962963,1.0,0.45200876373941395,0.5238095238095238,0.07589912414550781
synthetic_global_validation,IForest,1.0,0.9268518518518518,1.0,0.8434161109161109,0.3,0.12225818634033203
synthetic_global_validation,OCSVM,1.0,0.9342592592592592,1.0,0.9032572982572982,0.4166666666666667,0.010002851486206055
synthetic_global_validation,COPOD,1.0,0.9351851851851851,1.0,0.8871112025689489,0.2777777777777778,0.01429438591003418
synthetic_global_validation,PCA,1.0,0.937037037037037,1.0,0.9083044733044732,0.36363636363636365,0.006112813949584961
