validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
real_validation,ABOD,0.9518333333333333,0.9575,0.9017218808409851,0.9463117957630135,0.16298342541436464,3.2976787090301514
real_validation,KNN,0.9515222222222222,0.9649142857142856,0.8995194821390164,0.9537026036732237,0.1424581005586592,0.46799397468566895
real_validation,LOF,0.9573555555555554,0.9688476190476191,0.9119000681657468,0.9561343567886761,0.15718157181571815,0.22599148750305176
real_validation,COF,0.6272777777777778,0.5961952380952381,0.31525394330013984,0.4507604897817942,0.5303030303030303,1.5580260753631592
real_validation,IForest,0.8347,0.8322380952380953,0.5791064818104571,0.7316640546397264,0.29411764705882354,0.15938425064086914
real_validation,OCSVM,0.9399222222222222,0.9528380952380953,0.8876280011878177,0.9456137076166896,0.1274787535410765,0.269878625869751
real_validation,COPOD,0.9299888888888889,0.9056666666666667,0.858216373270876,0.884828423485465,0.16095890410958905,0.13508844375610352
real_validation,PCA,,,,,,
real_validation,HBOS,0.5880000000000001,0.5711190476190475,0.3175244326591663,0.4697824936925721,0.40714285714285714,1.4048068523406982
real_validation,MCD,0.9672888888888889,0.9825809523809524,0.9188677183957509,0.9725031409989133,0.13246753246753246,0.3289453983306885
real_validation,LODA,0.3679555555555556,0.3547904761904762,0.18813034719472663,0.31720143015012486,0.7283950617283951,0.07211971282958984
real_validation,CBLOF,0.9507777777777776,0.9665666666666666,0.8989923525506641,0.9564560849508518,0.13535911602209943,1.617476463317871
synthetic_local_validation,ABOD,1.0,0.9575,1.0000000000000002,0.9463117957630135,0.16298342541436464,2.1313748359680176
synthetic_local_validation,KNN,1.0,0.9649142857142856,1.0000000000000002,0.9537026036732237,0.1424581005586592,0.48037242889404297
synthetic_local_validation,LOF,1.0,0.9688476190476191,1.0000000000000002,0.9561343567886761,0.15718157181571815,0.24719929695129395
synthetic_local_validation,COF,0.5609333333333333,0.5961952380952381,0.396222652759455,0.4507604897817942,0.5303030303030303,1.862861156463623
synthetic_local_validation,IForest,0.9425333333333333,0.8322380952380953,0.8452954991762466,0.7316640546397264,0.29411764705882354,0.17834711074829102
synthetic_local_validation,OCSVM,1.0,0.9528380952380953,1.0,0.9456137076166896,0.1274787535410765,0.2730672359466553
synthetic_local_validation,COPOD,1.0,0.9056666666666667,1.0000000000000002,0.884828423485465,0.16095890410958905,0.04302191734313965
synthetic_local_validation,PCA,,,,,,
synthetic_local_validation,HBOS,0.9101555555555555,0.5711190476190475,0.8897833008264512,0.4697824936925721,0.40714285714285714,0.013056516647338867
synthetic_local_validation,MCD,0.9999444444444445,0.9825809523809524,0.9997849462365593,0.9725031409989133,0.13246753246753246,0.3614804744720459
synthetic_local_validation,LODA,0.42532222222222216,0.5526714285714285,0.21113162679455302,0.4078179179048885,0.5681818181818182,0.129166841506958
synthetic_local_validation,CBLOF,0.9999777777777779,0.9665666666666666,0.9999122807017546,0.9564560849508518,0.13535911602209943,0.9555363655090332
synthetic_cluster_validation,ABOD,1.0,0.9575,1.0000000000000002,0.9463117957630135,0.16298342541436464,2.0597403049468994
synthetic_cluster_validation,KNN,1.0,0.9649142857142856,1.0000000000000002,0.9537026036732237,0.1424581005586592,0.47539854049682617
synthetic_cluster_validation,LOF,1.0,0.9688476190476191,1.0000000000000002,0.9561343567886761,0.15718157181571815,0.21491527557373047
synthetic_cluster_validation,COF,0.5305555555555554,0.5961952380952381,0.4067261560756222,0.4507604897817942,0.5303030303030303,1.5454554557800293
synthetic_cluster_validation,IForest,1.0,0.8322380952380953,1.0,0.7316640546397264,0.29411764705882354,0.16153764724731445
synthetic_cluster_validation,OCSVM,1.0,0.9528380952380953,1.0,0.9456137076166896,0.1274787535410765,0.2571232318878174
synthetic_cluster_validation,COPOD,1.0,0.9056666666666667,1.0000000000000002,0.884828423485465,0.16095890410958905,0.039685726165771484
synthetic_cluster_validation,PCA,,,,,,
synthetic_cluster_validation,HBOS,1.0,0.5711190476190475,1.0,0.4697824936925721,0.40714285714285714,0.010821342468261719
synthetic_cluster_validation,MCD,1.0,0.9825809523809524,1.0000000000000002,0.9725031409989133,0.13246753246753246,0.3183424472808838
synthetic_cluster_validation,LODA,0.28300000000000003,0.5128619047619047,0.13337462107968276,0.3867522911866932,0.6,0.07219481468200684
synthetic_cluster_validation,CBLOF,1.0,0.9665666666666666,1.0000000000000002,0.9564560849508518,0.13535911602209943,0.5919101238250732
synthetic_global_validation,ABOD,1.0,0.9575,1.0000000000000002,0.9463117957630135,0.16298342541436464,2.0968775749206543
synthetic_global_validation,KNN,1.0,0.9649142857142856,1.0000000000000002,0.9537026036732237,0.1424581005586592,0.4718189239501953
synthetic_global_validation,LOF,1.0,0.9688476190476191,1.0000000000000002,0.9561343567886761,0.15718157181571815,0.21910905838012695
synthetic_global_validation,COF,0.41948888888888886,0.5961952380952381,0.2690619150256287,0.4507604897817942,0.5303030303030303,1.570411205291748
synthetic_global_validation,IForest,0.9997555555555556,0.8322380952380953,0.99911745014659,0.7316640546397264,0.29411764705882354,0.16182446479797363
synthetic_global_validation,OCSVM,1.0,0.9528380952380953,1.0,0.9456137076166896,0.1274787535410765,0.26387715339660645
synthetic_global_validation,COPOD,1.0,0.9056666666666667,1.0000000000000002,0.884828423485465,0.16095890410958905,0.04077410697937012
synthetic_global_validation,PCA,,,,,,
synthetic_global_validation,HBOS,0.9995,0.5711190476190475,0.9982601845781431,0.4697824936925721,0.40714285714285714,0.011436700820922852
synthetic_global_validation,MCD,1.0,0.9825809523809524,1.0000000000000002,0.9725031409989133,0.13246753246753246,0.3278830051422119
