validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
real_validation,ABOD,0.3121693121693122,0.4523809523809524,0.1378923140827903,0.3350778908548966,0.75,1.4109957218170166
real_validation,KNN,0.35978835978835977,0.3934240362811791,0.14515960220301205,0.29534058741404706,0.75,0.02271580696105957
real_validation,LOF,0.37830687830687826,0.4331065759637188,0.15046464692990696,0.33570114097945913,0.5714285714285714,0.008374452590942383
real_validation,COF,0.2751322751322751,0.354875283446712,0.13076753816034284,0.2765183719561171,1.0,0.04526233673095703
real_validation,IForest,0.3439153439153439,0.4183673469387755,0.14404107461212873,0.29793139075163777,0.8,0.11773085594177246
real_validation,OCSVM,0.37037037037037035,0.44897959183673464,0.1483055421944311,0.3097538231505538,0.8,0.006597995758056641
real_validation,COPOD,0.29894179894179895,0.39115646258503406,0.13501339256241218,0.2744647891317601,1.0,0.1077113151550293
real_validation,PCA,0.42592592592592593,0.45238095238095233,0.16525211897760916,0.3071662193349067,1.0,0.005666255950927734
real_validation,HBOS,0.43386243386243384,0.4024943310657596,0.16863529850528997,0.29041515953647523,0.75,1.5766518115997314
real_validation,MCD,0.3492063492063492,0.43537414965986393,0.14292063454327716,0.29744683671936983,0.75,0.03148508071899414
real_validation,LODA,0.3783068783068783,0.435374149659864,0.1676236156401095,0.3031916875989806,0.6666666666666666,0.02030324935913086
real_validation,CBLOF,0.3201058201058201,0.3798185941043084,0.13793958125900788,0.28763602973299424,0.8,0.9692668914794922
synthetic_local_validation,ABOD,0.8492063492063492,0.4523809523809524,0.4804077186430127,0.3350778908548966,0.75,0.12985801696777344
synthetic_local_validation,KNN,0.8677248677248677,0.3934240362811791,0.5075156325156325,0.29534058741404706,0.75,0.021718263626098633
synthetic_local_validation,LOF,0.8650793650793651,0.4331065759637188,0.5149504816171483,0.33570114097945913,0.5714285714285714,0.007992982864379883
synthetic_local_validation,COF,0.783068783068783,0.354875283446712,0.38550508982197784,0.2765183719561171,1.0,0.04439115524291992
synthetic_local_validation,IForest,0.8148148148148149,0.4183673469387755,0.4487479840421017,0.29793139075163777,0.8,0.12205815315246582
synthetic_local_validation,OCSVM,0.8624338624338624,0.44897959183673464,0.4986894586894587,0.3097538231505538,0.8,0.006829500198364258
synthetic_local_validation,COPOD,0.7724867724867726,0.39115646258503406,0.42929891745681226,0.2744647891317601,1.0,0.009415864944458008
synthetic_local_validation,PCA,0.7962962962962963,0.45238095238095233,0.4444070326423267,0.3071662193349067,1.0,0.005631923675537109
synthetic_local_validation,HBOS,0.8253968253968254,0.4024943310657596,0.4934834455667789,0.29041515953647523,0.75,0.005510807037353516
synthetic_local_validation,MCD,0.828042328042328,0.43537414965986393,0.4248310757475293,0.29744683671936983,0.75,0.027132272720336914
synthetic_local_validation,LODA,0.8544973544973545,0.4002267573696145,0.5151202736987051,0.3217211753420093,0.6666666666666666,0.0191957950592041
synthetic_local_validation,CBLOF,0.8465608465608466,0.3798185941043084,0.49109347442680773,0.28763602973299424,0.8,0.02887749671936035
synthetic_cluster_validation,ABOD,1.0,0.4523809523809524,1.0000000000000002,0.3350778908548966,0.75,0.12996387481689453
synthetic_cluster_validation,KNN,1.0,0.3934240362811791,1.0000000000000002,0.29534058741404706,0.75,0.021247148513793945
synthetic_cluster_validation,LOF,1.0,0.4331065759637188,1.0000000000000002,0.33570114097945913,0.5714285714285714,0.007686138153076172
synthetic_cluster_validation,COF,0.9761904761904762,0.354875283446712,0.7856701940035274,0.2765183719561171,1.0,0.04265713691711426
synthetic_cluster_validation,IForest,1.0,0.4183673469387755,1.0,0.29793139075163777,0.8,0.11580443382263184
synthetic_cluster_validation,OCSVM,1.0,0.44897959183673464,1.0,0.3097538231505538,0.8,0.006449222564697266
synthetic_cluster_validation,COPOD,1.0,0.39115646258503406,1.0000000000000002,0.2744647891317601,1.0,0.008748292922973633
synthetic_cluster_validation,PCA,1.0,0.45238095238095233,1.0000000000000002,0.3071662193349067,1.0,0.005340099334716797
synthetic_cluster_validation,HBOS,1.0,0.4024943310657596,1.0,0.29041515953647523,0.75,0.005228996276855469
synthetic_cluster_validation,MCD,0.9894179894179894,0.43537414965986393,0.9467813051146385,0.29744683671936983,0.75,0.026904821395874023
synthetic_cluster_validation,LODA,0.9656084656084656,0.41496598639455784,0.7919753086419752,0.28373984244558537,1.0,0.01964092254638672
synthetic_cluster_validation,CBLOF,1.0,0.3798185941043084,1.0000000000000002,0.28763602973299424,0.8,0.028780460357666016
synthetic_global_validation,ABOD,0.9523809523809523,0.4523809523809524,0.7265363721246075,0.3350778908548966,0.75,0.13369393348693848
synthetic_global_validation,KNN,0.9735449735449736,0.3934240362811791,0.8245590828924163,0.29534058741404706,0.75,0.021730899810791016
synthetic_global_validation,LOF,0.9523809523809524,0.4331065759637188,0.7194103735770403,0.33570114097945913,0.5714285714285714,0.007859945297241211
synthetic_global_validation,COF,0.9576719576719577,0.354875283446712,0.7251914751914751,0.2765183719561171,1.0,0.04256248474121094
synthetic_global_validation,IForest,0.9497354497354498,0.4183673469387755,0.6667819834486501,0.29793139075163777,0.8,0.11786460876464844
synthetic_global_validation,OCSVM,0.9656084656084656,0.44897959183673464,0.7527167277167277,0.3097538231505538,0.8,0.0065097808837890625
synthetic_global_validation,COPOD,0.9841269841269842,0.39115646258503406,0.9395773979107314,0.2744647891317601,1.0,0.008862495422363281
synthetic_global_validation,PCA,0.9735449735449736,0.45238095238095233,0.8245590828924163,0.3071662193349067,1.0,0.0054438114166259766
