validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_local_validation,COPOD,0.9943473792394657,0.8669601632127134,0.9310438823741263,0.6461714869129054,0.36065573770491804,0.016501665115356445
synthetic_local_validation,PCA,0.8518756423432682,0.8642220551916676,0.3092568231998294,0.5217231348078977,0.4262295081967213,0.006845951080322266
synthetic_local_validation,HBOS,0.8584275436793423,0.8427735423601418,0.4150930058567725,0.5642420041873345,0.39344262295081966,0.006888866424560547
synthetic_local_validation,MCD,0.8401849948612539,0.771770643186943,0.28056641463363985,0.3654468880784809,0.5853658536585366,0.3813815116882324
synthetic_local_validation,LODA,0.763617677286742,0.8603028025340921,0.41558838989442165,0.5900008283261582,0.38461538461538464,0.02603435516357422
synthetic_local_validation,CBLOF,0.8801387461459403,0.7640932030495007,0.3416023766178164,0.41388355110325653,0.5454545454545454,0.11475801467895508
synthetic_cluster_validation,ABOD,1.0,0.7811124234940405,0.9999999999999999,0.4509082455396801,0.5294117647058824,0.8141047954559326
synthetic_cluster_validation,KNN,1.0,0.8093525179856115,0.9999999999999999,0.43850851716571176,0.52,0.12515926361083984
synthetic_cluster_validation,LOF,1.0,0.7341887683882744,0.9999999999999999,0.34889586406546247,0.6,0.03680729866027832
synthetic_cluster_validation,COF,0.29689105858170606,0.43047353162246316,0.073213401536234,0.17465866815340833,0.7931034482758621,0.38566064834594727
synthetic_cluster_validation,IForest,1.0,0.823472565231397,1.0,0.5204279584672847,0.44642857142857145,0.137587308883667
synthetic_cluster_validation,OCSVM,1.0,0.839686459787394,1.0,0.478209781786661,0.45,0.051157474517822266
synthetic_cluster_validation,COPOD,1.0,0.8669601632127134,0.9999999999999999,0.6461714869129054,0.36065573770491804,0.017290830612182617
synthetic_cluster_validation,PCA,1.0,0.8642220551916676,0.9999999999999999,0.5217231348078977,0.4262295081967213,0.006504058837890625
synthetic_cluster_validation,HBOS,1.0,0.8427735423601418,1.0,0.5642420041873345,0.39344262295081966,0.006753683090209961
synthetic_cluster_validation,MCD,1.0,0.771770643186943,0.9999999999999999,0.3654468880784809,0.5853658536585366,0.38101792335510254
synthetic_cluster_validation,LODA,1.0,0.8492429936647696,0.9999999999999999,0.4934768188441458,0.41935483870967744,0.02550959587097168
synthetic_cluster_validation,CBLOF,1.0,0.7640932030495007,0.9999999999999999,0.41388355110325653,0.5454545454545454,0.10297894477844238
