validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_global_validation,MCD,1.0,0.6625934205258242,0.9999999999999998,0.7686511371768594,0.16666666666666666,0.340726375579834
synthetic_global_validation,LODA,0.9999804128961491,0.5059305351661552,0.9999753706713953,0.6854725736501354,0.23853211009174313,0.026703357696533203
synthetic_global_validation,CBLOF,1.0,0.7133574669691712,0.9999999999999998,0.8123234779759174,0.15714285714285714,0.024309635162353516
synthetic_discrepancy_validation,ABOD,0.9600423081443178,0.7806202455625251,0.9220914703936051,0.8525232733885744,0.1494661921708185,1.0994386672973633
synthetic_discrepancy_validation,KNN,0.9343636149958867,0.7822050580541839,0.8624932254949207,0.853060081991907,0.13392857142857142,0.27354979515075684
synthetic_discrepancy_validation,LOF,0.8789516982019038,0.6399556252502336,0.7976933224511547,0.7472649378307462,0.2376237623762376,0.16955232620239258
synthetic_discrepancy_validation,COF,0.5470873976573823,0.512728546643534,0.47539016266691264,0.6846704765235063,0.23404255319148937,0.6361591815948486
synthetic_discrepancy_validation,IForest,0.885415442472676,0.6559955958894969,0.7935304582145366,0.7719208182609089,0.15789473684210525,0.19366788864135742
synthetic_discrepancy_validation,OCSVM,0.581639048850237,0.6145819431469371,0.5379286296950243,0.759192916134682,0.1746987951807229,0.07473540306091309
synthetic_discrepancy_validation,COPOD,0.7722607435264621,0.47574402775924196,0.6064764628507398,0.6257584680844868,0.4375,0.025168657302856445
synthetic_discrepancy_validation,PCA,,,,,,
synthetic_discrepancy_validation,HBOS,1.0,0.644201254504204,0.9999999999999999,0.7692071314771596,0.18471337579617833,0.010662555694580078
synthetic_discrepancy_validation,MCD,0.8297488933286326,0.6625934205258242,0.6661689308864196,0.7686511371768594,0.16666666666666666,0.3531932830810547
synthetic_discrepancy_validation,LODA,0.4598464371058095,0.48696283197651136,0.4207525377690697,0.6399597651971782,0.4430379746835443,0.026590347290039062
synthetic_discrepancy_validation,CBLOF,0.7982920045442081,0.7133574669691712,0.6907421183277167,0.8123234779759174,0.15714285714285714,0.01797199249267578
