validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_global_validation,IForest,0.9992087355594239,0.9966559657570894,0.9990733876945885,0.9981335307869892,0.056179775280898875,0.12990832328796387
synthetic_global_validation,OCSVM,0.9981009653426174,0.9947164258962012,0.9977857378218717,0.997045890931961,0.06666666666666667,0.012853145599365234
synthetic_global_validation,COPOD,0.9998417471118847,0.9961878009630818,0.9998043818466352,0.9978666955902854,0.01282051282051282,0.011272907257080078
synthetic_global_validation,PCA,0.9982592182307327,0.9867576243980738,0.9980159123756623,0.9890329032853287,0.06666666666666667,0.006317853927612305
synthetic_global_validation,HBOS,0.9979427124545023,0.994983948635634,0.9973070711317439,0.9971009972796573,0.045714285714285714,0.00648808479309082
synthetic_global_validation,MCD,0.9841747111884792,0.993713215623328,0.9710571348768755,0.9966147552102214,0.061452513966480445,0.03655648231506348
synthetic_global_validation,LODA,0.9968349422376959,0.9941813804173355,0.9961392366305761,0.9965290840347382,0.07692307692307693,0.023726701736450195
synthetic_global_validation,CBLOF,0.9984174711188479,0.9864232209737828,0.9981741402237636,0.9876342566064509,0.061452513966480445,0.12619614601135254
synthetic_discrepancy_validation,ABOD,,,,,,
synthetic_discrepancy_validation,KNN,0.7592973571767685,0.9842161583734617,0.5787325680326393,0.9830636508180572,0.06666666666666667,0.07035684585571289
